Id,Lat,Lon
18,44.788,13.468
65,36.607,-90.982
90,47.784,13.468
92,36.607,-104.780
107,36.607,-76.451
109,36.607,-104.780
174,37.139,-76.171
302,36.822,-76.451
371,37.411,-75.850
388,36.607,-76.451
406,46.691,-12.502
408,36.607,-104.780
442,26.498,-90.982
493,36.607,-104.780
533,36.607,-93.088
622,36.822,-104.780
626,46.691,-104.780
691,37.139,-76.160
698,46.800,-12.149
788,-1.966,89.547
950,36.607,-104.780
979,36.607,-104.780
1027,37.139,-76.171
1110,28.076,92.683
1150,37.127,-12.502
1225,44.639,-75.850
1227,37.673,-76.451
1263,37.411,-104.780
1323,45.367,-104.780
1402,36.607,-76.182
1407,36.607,-104.780
1444,36.703,-93.417
1504,46.691,-12.502
1740,43.774,-104.780
1868,44.851,-90.982
1903,37.153,-76.171
1931,36.822,-90.982
1967,45.367,-104.780
2006,26.498,-105.453
2040,55.616,13.468
2056,37.255,-76.160
2096,36.607,-104.780
2227,36.607,-76.160
2352,-14.608,93.643
2427,37.153,-75.850
2569,37.153,-75.850
2698,36.607,-76.451
2707,-25.434,125.103
2715,46.816,-12.502
2761,36.888,-76.160
2799,26.498,-76.171
3018,37.139,-90.982
3036,46.852,-12.502
3045,46.691,-12.502
3048,27.658,-90.982
3244,37.080,-93.417
3326,46.800,-12.502
3388,46.852,-12.502
3390,36.607,-104.780
3409,36.822,-91.780
3438,36.607,-104.780
3461,43.774,-75.850
3498,-14.608,93.643
3508,36.607,-104.780
3577,26.498,-12.648
3673,36.607,-104.780
3810,45.367,-75.850
3885,27.927,-90.982
3971,36.607,125.319
4050,36.607,125.319
4065,46.800,13.468
4273,45.369,13.468
4280,46.852,13.468
4309,37.255,-76.451
4312,45.367,-104.780
4571,44.788,-76.160
4593,37.255,-76.182
4615,55.616,13.468
4693,36.607,-104.780
4713,46.800,13.468
4722,46.861,-12.149
4837,36.607,-104.780
4990,36.607,125.319
5079,27.408,-90.982
5150,37.411,-75.850
5242,36.607,-104.780
5325,36.607,-104.780
5334,36.607,125.319
5339,26.498,92.683
5460,55.616,13.468
5467,36.822,-91.780
5490,27.658,-90.982
5532,36.822,-76.160
5554,37.139,-76.160
5567,37.127,-104.780
5604,47.504,-12.502
5613,46.691,-104.780
5617,36.607,-13.727
5662,36.607,-104.780
5667,36.607,-90.982
5715,37.127,-76.160
5778,55.616,13.468
5976,36.607,125.319
6068,36.822,-93.088
6098,36.822,-76.160
6168,37.153,-75.850
6260,36.607,-104.780
6295,37.327,-75.850
6348,27.548,-90.982
6384,44.788,-76.171
6406,40.501,-76.160
6417,36.607,-104.780
6472,36.607,-76.451
6483,36.607,-76.451
6641,36.822,-90.982
6692,37.139,-101.961
6738,36.607,-90.982
6811,45.367,-104.780
6860,36.822,-76.160
6865,36.822,-91.780
6898,55.616,13.468
6903,37.262,-76.451
6971,36.607,-90.982
6995,37.080,-93.417
6999,36.607,-104.780
7302,36.607,-90.982
7304,28.107,-90.982
7317,-22.509,-38.262
7390,47.504,-12.502
7413,36.607,125.319
7417,43.774,-90.982
7460,27.408,-90.982
7461,36.607,-90.982
7466,36.607,-76.182
7526,36.607,-76.182
7554,46.691,-12.502
7788,43.774,-90.982
7883,26.498,-12.648
8071,37.255,-76.182
8079,36.607,-90.982
8124,45.692,13.468
8188,39.341,-76.004
8194,44.851,-104.780
8252,45.367,-104.780
8295,43.774,-76.171
8296,-1.986,92.683
8415,55.616,13.468
8533,36.607,-103.531
8641,36.607,125.319
8650,46.858,-12.502
8652,47.624,13.468
8733,36.607,-104.780
8787,26.498,-12.648
8790,27.305,-76.182
8916,36.607,125.319
8941,36.607,-104.780
8966,26.498,-76.171
9024,36.607,-104.780
9050,-15.698,102.767
9071,37.080,121.846
9197,37.149,-76.018
9279,39.951,102.767
9283,36.607,125.319
9445,37.149,-75.850
9801,36.607,-104.780
9865,47.624,13.468
9868,36.607,-104.780
9908,55.616,13.468
9912,49.336,-12.502
9945,55.616,13.468
9981,37.080,-76.160
10042,36.607,-104.780
10044,27.927,-90.982
10114,44.851,-90.982
10165,36.822,-104.780
10226,37.139,-76.171
10264,36.607,-104.780
10312,37.355,-75.850
10383,-2.330,-38.262
10436,37.127,-12.578
10693,36.607,-90.982
10770,55.616,13.468
10832,46.861,-12.502
10842,36.822,-76.160
10876,36.607,-76.182
10905,37.255,-104.780
11058,44.639,-76.160
11084,36.607,125.319
11100,37.080,-76.451
11110,36.607,-104.780
11114,36.607,-90.982
11259,36.822,-12.502
11276,26.498,-12.648
11278,37.127,-77.125
11316,46.816,-12.502
11342,37.262,-90.982
11532,36.607,92.683
11570,37.139,-76.171
11584,36.607,102.767
11628,36.607,-104.780
11657,47.624,13.468
11698,37.149,-75.850
11706,36.607,-90.982
11784,36.607,-76.182
11806,37.139,-104.780
11808,36.607,-104.780
11816,36.607,-76.160
11830,27.927,-76.451
11865,37.411,-76.451
11931,36.607,-76.160
12045,-25.786,121.846
12126,36.607,125.319
12237,36.607,-104.780
12312,36.607,-104.780
12413,36.703,-76.160
12467,37.080,-93.417
12492,45.369,13.468
12676,36.607,-104.780
12694,37.252,-76.160
12966,37.127,-76.160
12993,36.822,-90.982
13036,36.822,-104.780
13154,36.822,-90.982
13161,37.149,-104.780
13166,37.127,-76.182
13223,37.255,5.980
13243,44.788,-90.982
13252,37.327,-75.850
13271,37.149,-76.004
13293,28.421,-90.982
13369,36.822,-91.780
13397,27.548,-90.982
13432,36.607,13.468
13469,36.607,125.319
13474,27.658,-76.451
13494,39.341,13.468
13556,55.616,13.468
13643,36.607,-104.780
13711,36.607,125.319
13805,36.607,-90.982
13853,45.369,13.468
13907,37.139,-76.171
13933,36.607,-104.780
13974,36.822,-90.982
13977,46.800,13.468
13984,36.607,-76.451
14017,37.262,-76.451
14050,-1.959,13.808
14097,26.498,-12.648
14099,27.305,-76.182
14174,55.616,13.468
14220,44.851,13.468
14266,27.408,-90.982
14278,36.607,125.319
14346,37.411,-90.982
14391,46.800,13.468
14394,36.607,-76.182
14421,26.498,13.808
14432,-24.353,125.319
14443,37.127,-76.451
14564,44.639,-76.160
14618,36.607,-76.451
14624,37.127,-104.780
14691,45.692,13.468
14703,36.607,121.846
14756,26.498,-12.648
14781,36.607,-104.780
14803,37.255,-76.182
14821,26.498,121.846
14840,37.262,13.468
14953,26.498,-12.648
15086,36.607,-76.451
15100,36.607,125.319
15109,45.367,-38.262
15193,37.153,-75.850
15340,27.658,13.468
15476,36.607,-76.451
15649,27.305,13.808
15657,36.607,125.319
15824,37.411,-75.850
15880,37.139,-104.780
15892,53.745,-12.502
15921,37.255,-12.502
15930,36.822,13.468
15950,55.616,13.468
15967,55.616,13.468
16016,37.255,-76.160
16030,44.580,-104.780
16065,45.367,-104.780
16204,39.341,-76.160
16324,45.367,-104.780
16340,45.367,-75.756
16368,27.305,-76.182
16391,55.616,13.468
16476,36.607,125.319
16568,37.252,-11.141
16703,36.822,-76.451
16712,36.607,125.319
16734,36.607,-104.780
16886,37.139,-76.171
16939,47.504,-12.502
16942,36.607,121.978
16962,47.624,13.468
17053,26.981,-76.171
17062,39.951,125.319
17095,36.607,-104.780
17115,45.367,-104.780
17149,55.616,13.468
17248,-16.642,-75.850
17253,44.639,-76.160
17378,37.262,-76.451
17396,55.616,13.468
17445,44.788,-76.171
17591,36.607,125.319
17596,37.080,-101.068
17701,27.927,-90.982
17931,47.624,13.468
18007,47.624,13.468
18036,36.607,-104.780
18048,36.607,-104.780
18220,37.080,-76.160
18262,36.607,124.129
18312,28.107,-76.182
18454,36.607,125.319
18465,37.080,-76.451
18501,37.255,5.980
18666,37.252,-11.912
18777,36.607,-76.182
18780,36.822,-90.982
18794,36.822,-91.780
18812,37.139,-76.451
18868,27.305,-76.182
18925,36.607,-76.451
18948,36.607,-104.780
18956,37.149,-76.451
18959,36.607,-76.451
18960,36.822,-90.982
18973,36.607,-12.502
18995,36.607,125.319
19094,36.822,-38.262
19119,36.607,-104.780
19130,27.927,-90.982
19138,37.411,-76.325
19311,36.822,-76.160
19333,36.607,-104.780
19373,37.252,-76.182
19502,-13.649,13.468
19511,36.607,-104.780
19696,37.127,-104.780
19738,55.616,13.468
19740,26.498,-12.648
19802,36.888,92.683
19835,36.607,13.468
19915,46.691,-12.502
19954,36.607,125.103
20039,37.327,-76.451
20056,36.607,-76.160
20139,55.616,13.468
20318,26.498,117.356
20385,45.367,-90.982
20410,26.498,-12.648
20448,46.816,-12.502
20494,55.616,13.468
20511,46.689,13.468
20599,45.369,13.468
20606,37.080,-93.132
20619,36.607,-104.780
20734,26.498,92.683
20765,46.691,-12.502
20949,46.861,-12.502
20958,37.255,-90.982
20962,36.607,-90.982
21057,45.367,-104.780
21169,47.624,13.468
21267,36.607,-76.160
21339,36.822,-76.451
21388,45.369,13.468
21394,46.689,13.451
21445,45.367,-76.160
21582,-26.270,125.319
21608,36.607,125.319
21621,55.616,13.468
21766,37.327,-76.160
21872,36.607,-76.451
21911,36.607,-90.982
22071,36.607,-90.982
22093,46.691,-12.502
22101,36.607,124.129
22163,36.822,-90.982
22208,36.822,-76.160
22224,37.327,-76.451
22231,27.408,-90.982
22393,46.816,-12.502
22435,37.149,-76.004
22556,36.822,-76.451
22602,45.367,-90.982
22682,37.327,-76.451
22800,36.607,125.319
22960,26.498,-12.648
22963,36.607,124.689
23078,36.822,-76.160
23106,55.616,13.468
23321,-1.966,13.468
23368,45.367,-36.521
23435,27.927,-90.982
23638,44.851,-104.780
23639,46.852,-12.502
23683,45.369,13.468
23696,27.927,89.249
23748,36.607,-104.780
23822,36.607,125.319
23835,27.927,-76.182
23840,46.800,13.468
23857,26.498,-105.453
24033,36.607,125.319
24047,-14.057,13.468
24059,49.955,13.468
24175,37.149,-76.160
24178,55.616,-12.502
24226,-25.116,124.129
24345,36.607,-90.982
24452,36.607,-76.451
24487,26.498,-12.648
24519,26.498,106.493
24629,39.341,-76.451
24750,36.607,125.103
24781,55.616,13.468
24837,44.639,13.192
24897,37.252,-90.982
24931,36.607,-104.780
24939,37.411,-75.850
24965,-25.131,124.129
24981,37.127,-90.566
25005,36.607,125.319
25040,45.369,13.468
25136,36.607,-76.171
25160,36.607,-90.982
25194,46.691,-38.245
25231,36.822,-90.982
25262,37.255,-75.850
25356,37.327,-90.982
25358,36.607,-104.780
25529,36.607,-76.160
25573,46.691,-12.502
25663,37.080,-93.417
25748,-25.116,125.319
25814,44.788,-76.171
25859,36.822,-90.982
25926,36.822,-76.451
25948,26.498,-12.648
26017,37.327,-76.171
26152,39.951,-76.451
26161,36.607,-104.780
26184,46.800,13.468
26271,37.149,-75.850
26307,26.498,-12.648
26317,37.149,-75.850
26708,36.607,-104.780
26741,36.766,-76.160
26748,36.607,-38.262
26811,55.616,13.468
26820,36.607,-104.780
26834,28.133,-90.982
26900,27.104,-76.171
26948,36.607,-76.451
26968,26.498,-90.982
27095,27.927,-90.982
27139,36.703,-104.780
27215,36.607,-90.982
27255,36.607,13.468
27274,36.607,-76.451
27283,37.149,-75.850
27359,47.624,13.468
27368,37.327,-76.451
27438,44.580,-75.850
27449,55.616,13.468
27460,37.411,-75.850
27580,55.616,13.468
27706,45.367,-35.765
27790,36.607,125.103
27938,36.822,-76.160
28079,36.822,-76.451
28110,36.822,-76.160
28121,37.153,-76.182
28124,36.607,-104.780
28287,46.800,13.468
28315,37.327,-76.451
28363,-14.888,-75.850
28405,36.822,-76.160
28500,36.822,-90.982
28615,45.367,-101.961
28672,36.822,-90.982
28685,26.981,-105.059
28705,37.149,-75.850
28885,27.927,-90.982
28887,36.822,-93.088
28902,-15.698,102.767
29141,36.822,-102.947
29219,45.367,-90.982
29261,27.381,-90.982
29278,36.607,-76.451
29364,36.607,125.103
29427,36.607,-104.780
29517,46.689,13.468
29525,36.607,-76.946
29542,37.149,-75.850
29623,46.852,-12.502
29659,36.822,-90.982
29692,37.255,-75.850
29745,37.149,-75.850
29779,36.822,-76.160
29862,36.822,-90.982
29870,45.367,-38.245
29993,46.800,13.468
30063,26.498,-12.648
30124,37.327,-76.451
30137,28.421,-90.982
30157,55.616,-105.059
30173,37.262,-76.451
30198,36.822,13.468
30264,36.607,-104.780
30268,36.607,-76.451
30336,36.822,-76.171
30368,36.607,125.103
30456,26.498,-12.648
30459,36.607,-104.780
30482,36.607,-90.982
30537,36.822,-76.451
30541,36.607,125.107
30552,37.127,-76.160
30618,36.607,-76.451
30853,39.341,125.319
30878,26.498,-76.171
30947,36.607,125.319
30977,36.822,-90.982
31023,55.616,13.468
31071,36.607,-76.160
31079,26.498,-38.262
31110,36.607,125.319
31146,26.498,118.537
31150,36.607,-104.780
31283,-14.236,102.767
31291,28.421,-101.961
31399,36.607,123.554
31497,-25.116,13.468
31582,36.822,-76.182
31653,46.816,-12.502
31677,26.498,-12.648
31692,36.607,-104.780
31739,37.080,-76.325
31823,27.408,-90.982
31957,37.255,-76.182
31989,37.080,-76.325
32064,36.703,-76.946
32090,46.691,-104.780
32102,47.624,13.468
32217,36.607,-76.160
32241,26.498,-12.648
32326,36.607,-90.982
32599,55.616,13.468
32609,36.822,-76.160
32646,36.607,-76.946
32711,36.822,-93.088
32714,36.822,-90.982
32806,36.607,-90.982
32825,34.446,-76.451
32892,47.504,-12.502
32923,36.607,-77.125
32930,36.607,-104.780
33056,36.607,-104.780
33065,49.859,-12.502
33119,36.607,-90.982
33294,27.305,-76.182
33312,47.624,13.468
33383,37.153,-75.850
33471,45.367,-104.780
33481,37.149,-76.160
33574,36.607,-76.182
33597,27.712,-90.566
33635,36.607,-76.182
33679,55.616,13.468
33693,36.607,125.319
33708,47.504,-12.502
33832,36.607,-90.982
33890,26.498,118.537
33968,44.788,-76.160
33980,36.607,125.103
34058,36.607,-76.182
34090,37.149,-75.850
34163,26.498,-12.648
34186,37.080,-76.160
34206,53.720,13.468
34216,-14.608,102.767
34335,36.766,-12.502
34470,36.607,-76.160
34620,36.607,121.846
34625,44.788,-76.160
34661,55.616,13.468
34795,36.607,-104.780
35049,37.252,-76.171
35130,36.607,-104.780
35170,47.624,13.468
35230,36.822,-76.160
35308,36.607,-104.780
35319,36.607,-90.982
35374,36.822,-91.780
35384,55.616,13.468
35397,37.080,-93.417
35416,45.367,-90.982
35423,36.607,-90.982
35533,37.080,121.846
35556,36.703,-104.780
35585,36.607,-104.780
35651,45.367,-104.780
35694,28.107,117.356
35959,36.607,-90.982
35987,36.822,-76.451
35991,44.851,-90.982
35998,36.822,-90.982
36160,27.408,-90.982
36197,36.607,-90.982
36276,36.607,-76.160
36331,37.080,-76.451
36351,27.927,-76.451
36355,36.607,-104.780
36359,36.607,125.319
36390,36.607,101.287
36448,44.851,13.468
36468,36.607,-104.780
36470,47.624,13.468
36510,37.252,-12.502
36517,37.149,-76.160
36525,27.408,-90.982
36551,37.327,-76.451
36707,47.624,13.468
36722,36.607,-104.780
36757,28.421,-104.780
36830,40.501,-76.160
36859,36.607,-104.780
36868,55.616,13.468
36893,37.252,13.468
36917,36.703,-12.502
36956,37.327,-90.982
36990,36.607,-104.780
37001,46.852,13.468
37052,46.800,13.468
37087,36.607,125.319
37108,37.262,-75.850
37116,45.369,13.468
37141,45.367,-104.780
37175,37.080,-76.160
37247,-24.506,125.319
37269,37.255,-76.325
37305,-14.970,102.767
37312,45.367,-76.160
37401,-26.397,125.319
37495,46.816,-12.502
37511,46.800,13.468
37641,36.607,125.319
37645,46.689,13.451
37663,36.607,-90.982
37698,44.639,-76.171
37878,36.607,-104.780
37991,27.927,-90.982
38017,36.607,-104.780
38070,46.689,5.980
38163,36.822,-90.982
38168,37.153,-12.502
38425,46.800,13.468
38578,36.822,13.468
38586,46.861,-12.502
38721,36.822,-90.982
38771,45.651,-104.780
38779,36.607,125.319
38806,36.607,-104.780
38818,36.607,-104.780
38828,36.607,125.103
38967,36.607,125.319
38987,36.607,13.468
39009,47.624,13.468
39121,55.616,13.468
39160,37.255,-75.850
39214,26.498,93.752
39234,37.080,-76.160
39324,-18.155,121.978
39363,27.927,-90.982
39649,36.607,101.287
39690,47.504,-12.502
39694,37.252,-11.912
39766,36.703,-76.160
39879,39.951,-76.451
39935,36.607,-76.160
39936,37.127,-90.982
40007,36.607,-104.780
40012,37.153,-90.982
40059,36.607,-104.780
40155,26.498,-75.756
40310,36.607,-104.780
40327,36.607,-76.160
40348,45.367,-104.780
40353,-14.608,102.767
40417,27.305,13.808
40527,45.294,-38.355
40534,37.327,-76.160
40621,37.080,-76.160
40636,38.618,-75.850
40679,36.607,-104.780
40685,26.498,-40.462
40711,55.616,13.468
40799,36.607,-90.982
40807,37.080,-93.417
40868,36.822,-76.160
40885,28.373,-35.984
40889,36.607,-90.982
40994,37.327,-76.171
41002,39.341,-76.182
41084,55.616,13.468
41191,48.193,-12.502
41418,45.367,-76.160
41484,27.381,-76.182
41516,36.607,-76.160
41681,36.607,-104.780
41705,37.355,-75.850
41880,36.822,-75.850
41990,45.692,13.468
41994,36.607,-76.182
42128,26.498,13.468
42165,36.703,-12.502
42174,36.607,102.767
42203,44.788,-76.171
42281,36.703,-76.171
42288,36.822,-90.982
42303,47.624,13.468
42389,36.822,-90.982
42521,37.127,-76.325
42617,36.607,-90.982
42730,36.607,125.103
42805,36.607,125.103
42858,53.745,13.468
42904,55.616,13.468
42941,55.616,13.468
42962,26.498,-12.648
42977,-25.786,121.846
43055,36.607,-104.780
43059,37.153,-90.982
43066,37.255,-104.780
43108,36.607,-104.780
43419,37.149,-76.004
43492,-26.397,125.319
43493,36.703,-104.780
43544,36.607,-101.961
43576,37.252,-75.850
43677,36.607,125.103
44011,36.766,-90.982
44067,36.822,-76.171
44171,36.822,-90.982
44222,39.951,-76.451
44419,37.080,-93.417
44508,26.498,-12.648
44512,36.607,-104.780
44526,36.607,-90.982
44603,36.822,-90.982
44630,36.607,-76.171
