1.800000000000000000e+01,4.381700000000000017e+01,7.777000000000000135e+00
6.500000000000000000e+01,3.284100000000000108e+01,-9.673799999999999955e+01
9.000000000000000000e+01,5.354999999999999716e+01,1.000000000000000000e+01
9.200000000000000000e+01,3.758150000000000546e+01,-1.223564999999999969e+02
1.070000000000000000e+02,3.823599999999999710e+01,-8.572100000000000364e+01
1.090000000000000000e+02,3.386699999999999733e+01,-1.121460000000000008e+02
1.740000000000000000e+02,4.045600000000000307e+01,-8.001200000000000045e+01
3.020000000000000000e+02,3.922200000000000131e+01,-8.458599999999999852e+01
3.710000000000000000e+02,4.252300000000000324e+01,-7.106799999999999784e+01
3.880000000000000000e+02,3.374799999999999756e+01,-8.438700000000000045e+01
4.060000000000000000e+02,5.135399999999999920e+01,-8.040000000000000480e-01
4.080000000000000000e+02,3.733899999999999864e+01,-1.218940000000000055e+02
4.420000000000000000e+02,1.942699999999999960e+01,-9.915149999999999864e+01
4.930000000000000000e+02,3.536899999999999977e+01,-1.189830000000000041e+02
5.330000000000000000e+02,3.659349999999999881e+01,-1.051269999999999953e+02
6.220000000000000000e+02,3.987749999999999773e+01,-1.086099999999999994e+02
6.260000000000000000e+02,5.104200000000000159e+01,-1.140550000000000068e+02
6.910000000000000000e+02,4.047650000000000148e+01,-7.515449999999999875e+01
6.980000000000000000e+02,5.104999999999999716e+01,1.499999999999999944e-01
7.880000000000000000e+02,-8.169999999999999929e+00,1.152059999999999889e+02
9.500000000000000000e+02,3.414350000000000307e+01,-1.178179999999999978e+02
9.790000000000000000e+02,3.270700000000000074e+01,-1.171140000000000043e+02
1.027000000000000000e+03,4.043999999999999773e+01,-7.999500000000000455e+01
1.110000000000000000e+03,3.122200000000000131e+01,1.214749999999999943e+02
1.150000000000000000e+03,4.028300000000000125e+01,-5.649000000000000021e+00
1.225000000000000000e+03,4.364750000000000085e+01,-7.029550000000000409e+01
1.227000000000000000e+03,4.278699999999999903e+01,-8.610800000000000409e+01
1.263000000000000000e+03,4.236699999999999733e+01,-1.141119999999999948e+02
1.323000000000000000e+03,4.760600000000000165e+01,-1.223319999999999936e+02
1.402000000000000000e+03,3.719299999999999784e+01,-8.156899999999998840e+01
1.407000000000000000e+03,3.779749999999999943e+01,-1.222160000000000082e+02
1.444000000000000000e+03,3.875099999999999767e+01,-1.052554999999999978e+02
1.504000000000000000e+03,5.131600000000000250e+01,-6.999999999999999556e-01
1.740000000000000000e+03,4.329699999999999704e+01,-1.087744999999999891e+02
1.868000000000000000e+03,4.453249999999999886e+01,-9.663249999999999318e+01
1.903000000000000000e+03,4.076949999999999363e+01,-8.032200000000000273e+01
1.931000000000000000e+03,3.976200000000000045e+01,-1.049819999999999993e+02
1.967000000000000000e+03,4.552300000000000324e+01,-1.226760000000000019e+02
2.006000000000000000e+03,2.134499999999999886e+01,-1.578354999999999961e+02
2.040000000000000000e+03,6.967900000000000205e+01,1.896999999999999886e+01
2.056000000000000000e+03,4.177900000000000347e+01,-7.707099999999999795e+01
2.096000000000000000e+03,3.754550000000000409e+01,-1.221239999999999952e+02
2.227000000000000000e+03,3.684899999999999665e+01,-7.629000000000000625e+01
2.352000000000000000e+03,-3.384000000000000341e+01,1.512069999999999936e+02
2.427000000000000000e+03,4.083299999999999841e+01,-7.396099999999999852e+01
2.569000000000000000e+03,4.085000000000000142e+01,-7.386599999999999966e+01
2.698000000000000000e+03,3.593299999999999983e+01,-8.409399999999999409e+01
2.707000000000000000e+03,-3.193200000000000216e+01,1.272344999999999970e+02
2.715000000000000000e+03,5.145000000000000284e+01,-1.939000000000000057e+00
2.761000000000000000e+03,3.993699999999999761e+01,-7.766100000000000136e+01
2.799000000000000000e+03,2.630999999999999872e+01,-8.023699999999999477e+01
3.018000000000000000e+03,4.057600000000000051e+01,-1.011864999999999952e+02
3.036000000000000000e+03,5.150800000000000267e+01,-1.204999999999999960e-01
3.045000000000000000e+03,5.111099999999999710e+01,-8.549999999999999822e-01
3.048000000000000000e+03,2.994100000000000250e+01,-9.555400000000000205e+01
3.244000000000000000e+03,4.000800000000000267e+01,-1.052579999999999956e+02
3.326000000000000000e+03,4.983299999999999841e+01,-6.600000000000000311e-02
3.388000000000000000e+03,5.151200000000000045e+01,-1.204999999999999960e-01
3.390000000000000000e+03,3.823199999999999932e+01,-1.171569999999999965e+02
3.409000000000000000e+03,3.973899999999999721e+01,-1.049839999999999947e+02
3.438000000000000000e+03,3.412800000000000011e+01,-1.182560000000000002e+02
3.461000000000000000e+03,4.332099999999999795e+01,-7.099800000000000466e+01
3.498000000000000000e+03,-3.388300000000000267e+01,1.512160000000000082e+02
3.508000000000000000e+03,3.271500000000000341e+01,-1.171629999999999967e+02
3.577000000000000000e+03,NaN,NaN
3.673000000000000000e+03,3.378900000000000148e+01,-1.179380000000000024e+02
3.810000000000000000e+03,4.553900000000000148e+01,-7.359799999999999898e+01
3.885000000000000000e+03,3.032649999999999935e+01,-9.774799999999999045e+01
3.971000000000000000e+03,3.567099999999999937e+01,1.396974999999999909e+02
4.050000000000000000e+03,3.568800000000000239e+01,1.397060000000000173e+02
4.065000000000000000e+03,5.101850000000000307e+01,6.969000000000000306e+00
4.273000000000000000e+03,4.546399999999999864e+01,9.189000000000000057e+00
4.280000000000000000e+03,5.142999999999999972e+01,5.453000000000000291e+00
4.309000000000000000e+03,4.168449999999999989e+01,-8.795750000000001023e+01
4.312000000000000000e+03,4.754049999999999443e+01,-1.221229999999999905e+02
4.571000000000000000e+03,4.378300000000000125e+01,-7.934100000000000819e+01
4.593000000000000000e+03,4.149099999999999966e+01,-8.163949999999999818e+01
4.615000000000000000e+03,5.933800000000000097e+01,1.799099999999999966e+01
4.693000000000000000e+03,3.366299999999999670e+01,-1.121149999999999949e+02
4.713000000000000000e+03,4.962100000000000222e+01,6.067000000000000171e+00
4.722000000000000000e+03,5.155700000000000216e+01,7.199999999999999456e-02
4.837000000000000000e+03,3.528849999999999909e+01,-1.194669999999999987e+02
4.990000000000000000e+03,3.567699999999999960e+01,1.396845000000000141e+02
5.079000000000000000e+03,2.979200000000000159e+01,-9.544400000000000261e+01
5.150000000000000000e+03,4.251899999999999835e+01,-7.089600000000000080e+01
5.242000000000000000e+03,3.399000000000000199e+01,-1.179920000000000044e+02
5.325000000000000000e+03,3.777400000000000091e+01,-1.224155000000000086e+02
5.334000000000000000e+03,3.566599999999999682e+01,1.397150000000000034e+02
5.339000000000000000e+03,1.458000000000000007e+01,1.210460000000000065e+02
5.460000000000000000e+03,5.991299999999999670e+01,1.073799999999999955e+01
5.467000000000000000e+03,3.974499999999999744e+01,-1.049839999999999947e+02
5.490000000000000000e+03,2.993299999999999983e+01,-9.933299999999999841e+01
5.532000000000000000e+03,3.920199999999999818e+01,-7.677700000000000102e+01
5.554000000000000000e+03,4.049499999999999744e+01,-7.415600000000000591e+01
5.567000000000000000e+03,4.031049999999999756e+01,-1.151364999999999981e+02
5.604000000000000000e+03,5.309300000000000352e+01,-1.894499999999999851e+00
5.613000000000000000e+03,5.104200000000000159e+01,-1.140550000000000068e+02
5.617000000000000000e+03,3.796150000000000091e+01,-3.279249999999999687e+01
5.662000000000000000e+03,3.778000000000000114e+01,-1.223930000000000007e+02
5.667000000000000000e+03,3.779599999999999937e+01,-9.768099999999999739e+01
5.715000000000000000e+03,4.030100000000000193e+01,-7.406600000000000250e+01
5.778000000000000000e+03,6.023949999999999960e+01,2.496649999999999991e+01
5.976000000000000000e+03,3.558750000000000568e+01,1.395999999999999943e+02
6.068000000000000000e+03,3.973899999999999721e+01,-1.050759999999999934e+02
