# Id,Lat,Lon
1.800000000000000000e+01,3.817799999999999727e+01,-4.988799999999999812e+01
6.500000000000000000e+01,3.732800000000000296e+01,-4.674399999999999977e+01
9.000000000000000000e+01,3.641799999999999926e+01,-4.191499999999999915e+01
9.200000000000000000e+01,3.256600000000000250e+01,-3.184799999999999898e+01
1.070000000000000000e+02,3.971099999999999852e+01,-5.519500000000000028e+01
1.090000000000000000e+02,3.392900000000000205e+01,-3.110200000000000031e+01
1.740000000000000000e+02,3.887899999999999778e+01,-5.433500000000000085e+01
3.020000000000000000e+02,3.402199999999999847e+01,-3.431300000000000239e+01
3.710000000000000000e+02,3.722999999999999687e+01,-4.227199999999999847e+01
3.880000000000000000e+02,3.888700000000000045e+01,-5.477900000000000347e+01
4.060000000000000000e+02,3.745199999999999818e+01,-4.819100000000000250e+01
4.080000000000000000e+02,3.152400000000000091e+01,-2.459700000000000131e+01
4.420000000000000000e+02,3.856199999999999761e+01,-4.984700000000000131e+01
4.930000000000000000e+02,3.796600000000000108e+01,-4.732800000000000296e+01
5.330000000000000000e+02,3.601500000000000057e+01,-3.655299999999999727e+01
6.220000000000000000e+02,3.614900000000000091e+01,-4.129800000000000182e+01
6.260000000000000000e+02,3.860900000000000176e+01,-5.112700000000000244e+01
6.910000000000000000e+02,3.197200000000000131e+01,-2.622700000000000031e+01
6.980000000000000000e+02,4.024900000000000233e+01,-5.868599999999999994e+01
7.880000000000000000e+02,3.825300000000000011e+01,-4.974600000000000222e+01
9.500000000000000000e+02,3.758400000000000318e+01,-4.400000000000000000e+01
9.790000000000000000e+02,3.380100000000000193e+01,-3.370000000000000284e+01
1.027000000000000000e+03,4.079500000000000171e+01,-6.025999999999999801e+01
1.110000000000000000e+03,3.725200000000000244e+01,-5.009100000000000108e+01
1.150000000000000000e+03,3.657099999999999795e+01,-4.423599999999999710e+01
1.225000000000000000e+03,3.849799999999999756e+01,-4.981099999999999994e+01
1.227000000000000000e+03,3.866199999999999903e+01,-5.052900000000000347e+01
1.263000000000000000e+03,3.290100000000000335e+01,-3.207300000000000040e+01
1.323000000000000000e+03,3.986899999999999977e+01,-5.557600000000000051e+01
1.402000000000000000e+03,3.400999999999999801e+01,-3.399099999999999966e+01
1.407000000000000000e+03,3.518800000000000239e+01,-4.061699999999999733e+01
1.444000000000000000e+03,3.296500000000000341e+01,-3.495100000000000051e+01
1.504000000000000000e+03,3.849300000000000210e+01,-4.805599999999999739e+01
1.740000000000000000e+03,3.314300000000000068e+01,-3.044999999999999929e+01
1.868000000000000000e+03,3.865999999999999659e+01,-4.726700000000000301e+01
1.903000000000000000e+03,3.174299999999999855e+01,-2.440700000000000003e+01
1.931000000000000000e+03,3.709499999999999886e+01,-4.609199999999999875e+01
1.967000000000000000e+03,3.969200000000000017e+01,-5.417699999999999960e+01
2.006000000000000000e+03,3.333299999999999841e+01,-3.428600000000000136e+01
2.040000000000000000e+03,3.684700000000000131e+01,-4.665999999999999659e+01
2.056000000000000000e+03,3.506700000000000017e+01,-4.340699999999999648e+01
2.096000000000000000e+03,3.768999999999999773e+01,-4.620600000000000307e+01
2.227000000000000000e+03,3.811599999999999966e+01,-5.012199999999999989e+01
2.352000000000000000e+03,4.106600000000000250e+01,-6.103000000000000114e+01
2.427000000000000000e+03,3.310799999999999699e+01,-3.137900000000000134e+01
2.569000000000000000e+03,3.768500000000000227e+01,-4.786399999999999721e+01
2.698000000000000000e+03,3.336800000000000210e+01,-3.266700000000000159e+01
2.707000000000000000e+03,3.354299999999999926e+01,-3.306499999999999773e+01
2.715000000000000000e+03,3.627000000000000313e+01,-4.507000000000000028e+01
2.761000000000000000e+03,3.577300000000000324e+01,-3.756000000000000227e+01
2.799000000000000000e+03,3.315899999999999892e+01,-3.171399999999999864e+01
3.018000000000000000e+03,3.861399999999999721e+01,-5.399799999999999756e+01
3.036000000000000000e+03,3.900699999999999790e+01,-5.129200000000000159e+01
3.045000000000000000e+03,3.822099999999999653e+01,-4.831400000000000006e+01
